passenger_count,trip_distance,PULocationID,DOLocationID,trip_duration,fare_amount
1,1.61,129,173,23.833333333333332,14.5
1,2.77,33,181,16.85,13.0
1,0.1,76,76,2.2333333333333334,3.5
5,2.43,75,141,11.966666666666667,10.5
1,10.29,222,130,39.983333333333334,35.0
1,1.88,43,239,7.233333333333333,7.5
2,7.67,95,132,21.1,23.5
1,7.2,197,35,46.13333333333333,34.5
1,1.85,95,258,16.35,12.0
1,0.71,75,236,3.8833333333333333,5.0
1,3.69,75,107,18.116666666666667,15.5
1,1.79,41,239,8.883333333333333,8.5
1,0.73,74,74,2.816666666666667,4.5
1,1.81,167,60,8.766666666666667,8.5
1,2.22,33,189,13.45,10.5
1,0.34,94,94,2.3666666666666667,3.5
1,0.12,75,75,0.3,2.5
1,1.37,75,74,3.316666666666667,5.5
1,13.19,75,135,31.966666666666665,37.0
1,1.71,74,166,9.6,8.5
1,4.44,244,238,12.25,15.0
1,4.0,181,85,23.5,17.0
1,1.46,42,41,7.1,7.5
1,0.7,65,97,10.966666666666667,8.0
1,2.01,74,236,15.166666666666666,11.0
1,0.07,75,75,0.3,2.5
1,1.62,166,244,12.416666666666666,10.0
2,4.32,75,100,32.75,21.5
1,0.3,33,33,2.5,3.5
1,5.01,256,164,18.166666666666668,18.0
1,2.53,61,225,37.7,23.0
2,4.5,97,227,28.183333333333334,21.0
1,2.77,41,119,12.183333333333334,12.0
1,2.09,92,173,12.6,10.0
1,0.95,75,236,3.75,5.0
1,2.55,74,238,16.65,13.0
1,0.76,41,152,5.366666666666666,5.5
1,1.72,95,135,8.866666666666667,8.5
1,2.59,75,162,11.95,10.5
1,1.37,75,41,6.783333333333333,7.0
1,0.87,127,243,3.5833333333333335,5.0
1,11.05,130,112,22.816666666666666,32.5
1,0.04,166,166,0.4666666666666667,2.5
1,4.86,41,142,17.433333333333334,17.5
1,2.23,75,142,8.866666666666667,9.0
1,1.56,75,41,10.633333333333333,8.5
1,3.5,35,85,20.233333333333334,15.5
1,3.4,41,142,15.383333333333333,13.0
1,10.53,52,146,27.15,31.5
1,5.8,41,68,21.1,20.5
1,2.53,33,257,13.5,11.0
1,0.99,41,75,4.2,5.5
1,2.48,220,120,8.3,10.0
1,0.52,168,168,4.8,5.0
1,8.9,41,231,30.3,29.5
1,2.02,75,42,11.833333333333334,10.0
1,3.64,74,47,22.383333333333333,16.5
1,2.37,74,236,13.316666666666666,10.5
1,1.34,95,28,6.933333333333334,7.0
2,1.64,95,196,10.166666666666666,9.0
1,1.58,75,74,6.933333333333334,7.0
1,0.8,49,49,4.4,5.0
1,3.06,74,262,15.183333333333334,13.0
2,1.5,65,49,11.05,9.0
1,16.74,86,155,54.733333333333334,54.0
1,12.51,213,48,53.11666666666667,44.5
1,0.2,82,82,0.6833333333333333,3.0
1,1.13,74,75,5.016666666666667,5.5
1,2.04,74,75,12.933333333333334,11.0
1,1.7,95,28,6.4,7.5
2,27.81,23,75,80.85,84.0
2,2.41,95,95,20.133333333333333,14.0
1,2.0,97,54,11.833333333333334,10.0
1,1.07,41,75,11.716666666666667,9.0
1,8.7,243,163,29.333333333333332,28.5
1,1.49,74,75,9.283333333333333,8.0
1,2.26,236,142,9.883333333333333,9.5
1,4.48,74,243,13.883333333333333,15.0
1,7.87,25,129,30.183333333333334,27.0
1,4.78,83,138,11.966666666666667,15.5
2,0.74,179,7,4.083333333333333,5.0
1,5.89,135,205,38.36666666666667,26.5
1,6.39,168,137,25.016666666666666,21.5
2,0.37,74,75,2.0,3.5
1,0.31,244,244,3.2,4.0
1,12.55,75,36,52.68333333333333,44.5
1,5.57,197,265,55.45,35.0
1,1.98,41,247,14.916666666666666,11.5
1,2.3,226,112,15.466666666666667,12.0
1,0.84,196,95,4.8,5.0
1,2.44,74,238,14.466666666666667,11.5
1,1.2,130,130,11.616666666666667,8.5
1,0.88,127,243,6.4,5.0
1,8.0,74,242,31.583333333333332,26.5
1,2.77,74,237,17.466666666666665,13.0
1,22.99,212,117,62.083333333333336,68.0
1,9.24,130,64,23.85,28.0
1,3.32,41,161,22.633333333333333,16.0
1,1.39,74,75,6.666666666666667,6.5
1,1.8,65,17,14.316666666666666,10.5
2,1.2,166,151,6.016666666666667,6.5
1,0.31,42,42,1.4666666666666666,3.5
2,0.8,42,41,4.9,5.5
1,1.17,74,74,15.633333333333333,11.0
1,2.3,25,17,13.5,10.5
1,4.63,52,37,19.3,18.0
1,3.35,97,188,29.916666666666668,20.5
1,1.62,74,168,18.283333333333335,12.0
5,4.24,129,70,10.25,14.5
1,1.69,7,179,37.13333333333333,21.5
2,1.53,97,181,10.383333333333333,8.5
1,2.5,152,238,9.1,10.0
1,0.42,75,75,1.1666666666666667,3.5
1,2.43,74,263,16.633333333333333,12.0
1,1.29,75,74,6.333333333333333,6.5
1,1.78,74,75,8.733333333333333,8.0
1,1.31,74,41,6.483333333333333,6.5
1,1.1,74,75,6.15,6.5
1,0.31,179,179,2.6666666666666665,4.0
1,7.65,75,241,17.05,22.5
1,6.39,40,79,22.583333333333332,22.0
1,19.71,174,197,53.983333333333334,62.5
1,4.06,74,223,13.0,15.0
1,1.4,75,74,9.383333333333333,8.0
1,3.1,74,42,8.416666666666666,11.0
1,21.26,76,184,50.0,59.0
1,1.96,42,43,11.733333333333333,15.0
1,0.9,247,69,6.65,6.5
1,2.96,95,135,17.7,14.0
1,0.56,75,75,12.366666666666667,8.5
1,2.29,74,116,10.0,9.5
1,1.33,152,42,9.683333333333334,8.0
1,0.65,74,41,8.533333333333333,7.0
1,9.4,74,88,23.783333333333335,28.0
1,3.69,41,244,17.266666666666666,14.5
1,2.83,74,236,20.716666666666665,15.0
1,1.44,75,74,8.966666666666667,8.0
1,0.19,41,41,0.55,3.0
1,3.41,41,244,15.966666666666667,14.0
1,1.2,75,263,8.283333333333333,7.0
1,1.08,7,226,7.083333333333333,6.5
1,2.2,74,238,11.283333333333333,10.0
1,0.7,24,238,3.283333333333333,4.0
2,1.33,41,239,6.383333333333334,7.0
5,1.63,75,238,8.533333333333333,8.0
1,2.93,24,141,12.083333333333334,11.5
1,2.4,74,116,23.0,15.0
1,2.02,74,42,9.366666666666667,9.0
1,2.66,74,43,11.8,11.0
1,0.74,166,166,4.816666666666666,5.5
1,1.12,74,75,5.8,6.0
1,6.87,66,161,21.35,22.5
1,1.78,74,166,7.066666666666666,8.0
1,1.01,7,7,7.116666666666666,6.5
1,5.8,41,79,36.96666666666667,24.5
1,0.4,75,263,2.8833333333333333,4.0
1,4.51,166,100,21.466666666666665,17.5
1,5.68,33,107,22.9,20.5
1,2.75,95,121,13.9,11.5
1,0.56,42,74,5.083333333333333,5.0
1,16.78,80,41,44.266666666666666,49.5
1,1.35,74,152,12.583333333333334,9.5
3,1.1,82,82,11.55,8.5
1,1.02,25,40,6.4,6.0
6,0.87,75,75,7.583333333333333,6.5
1,1.96,7,82,12.25,10.0
1,2.01,75,239,11.1,10.0
1,4.04,74,229,14.266666666666667,14.5
1,8.05,223,196,27.166666666666668,25.0
1,1.47,74,152,7.683333333333334,7.5
1,8.24,74,174,17.35,24.0
1,1.84,95,28,7.683333333333334,8.0
2,0.72,263,75,5.0,5.0
1,1.96,75,141,7.35,8.0
1,2.72,74,147,9.283333333333333,10.0
1,2.5,24,42,16.533333333333335,12.0
1,0.41,7,7,2.1666666666666665,3.5
1,7.28,41,4,22.816666666666666,24.0
1,31.41,243,265,55.25,88.5
4,1.2,97,97,8.333333333333334,7.5
1,1.6,130,10,7.4,12.0
1,1.45,181,49,8.933333333333334,7.5
1,4.4,7,48,25.983333333333334,19.5
1,1.51,74,42,17.033333333333335,11.5
1,1.37,74,43,10.5,8.5
1,1.18,197,197,5.483333333333333,6.0
2,0.47,244,244,4.466666666666667,4.5
5,0.98,75,75,7.283333333333333,6.5
1,3.12,82,92,16.183333333333334,13.0
5,15.58,97,212,112.21666666666667,75.5
5,1.58,7,146,6.783333333333333,7.0
1,1.24,43,238,5.983333333333333,6.5
1,3.61,256,177,41.25,24.5
1,4.19,159,94,29.866666666666667,14.0
2,3.35,196,121,18.566666666666666,13.5
1,1.75,74,75,8.8,8.0
2,1.83,212,213,7.75,8.5
1,4.16,41,140,17.733333333333334,15.5
1,2.4,41,116,20.6,14.0
1,1.32,82,82,8.683333333333334,7.5
1,1.07,41,74,6.683333333333334,6.5
1,0.52,74,41,6.166666666666667,5.5
1,0.45,41,42,3.183333333333333,4.0
1,6.1,228,231,20.6,20.5
1,5.04,244,238,14.266666666666667,17.0
1,2.75,74,262,13.333333333333334,12.0
1,2.31,41,151,14.883333333333333,12.0
1,4.88,75,113,22.9,19.0
1,3.52,41,142,19.633333333333333,15.0
5,3.92,260,138,10.216666666666667,13.5
1,0.44,74,74,1.5666666666666667,3.5
1,5.04,41,47,28.183333333333334,21.0
1,1.17,75,236,7.383333333333334,6.5
1,2.7,74,262,13.133333333333333,12.0
1,1.57,74,42,9.5,8.5
1,1.47,83,157,8.916666666666666,7.5
1,4.67,166,161,34.21666666666667,23.5
1,3.4,65,89,32.13333333333333,21.0
1,2.11,41,116,10.3,9.0
1,2.22,181,181,16.05,12.0
1,2.67,74,237,16.7,12.5
1,4.97,43,244,16.733333333333334,17.5
1,1.36,42,152,8.45,7.5
1,1.78,41,75,12.183333333333334,10.0
1,1.0,41,41,9.383333333333333,7.5
1,2.84,130,205,13.183333333333334,12.0
1,1.13,244,243,11.0,8.5
1,1.66,74,75,14.233333333333333,10.0
1,0.74,244,116,4.416666666666667,5.5
2,1.94,83,82,14.733333333333333,11.0
1,7.2,53,135,51.666666666666664,34.0
1,7.32,244,246,20.383333333333333,24.5
1,2.09,41,263,9.0,9.0
1,1.39,74,75,8.5,7.5
1,0.55,166,41,2.816666666666667,4.0
1,7.2,74,127,22.1,24.5
1,2.91,74,140,11.666666666666666,11.0
1,3.83,166,244,34.31666666666667,22.0
1,2.99,41,142,20.716666666666665,15.5
1,2.4,75,237,16.95,12.5
3,0.94,74,75,4.483333333333333,5.5
1,2.6,97,188,23.35,16.5
1,0.16,74,74,1.95,3.5
1,5.66,74,68,35.86666666666667,25.0
3,1.7,62,85,14.516666666666667,10.0
1,5.76,75,107,26.633333333333333,21.0
1,5.3,41,162,19.6,18.5
1,6.13,41,68,21.283333333333335,21.5
1,4.09,42,239,18.1,15.5
1,6.2,159,230,37.71666666666667,26.0
1,3.45,193,142,14.633333333333333,13.5
1,0.81,75,236,3.6333333333333333,5.0
1,1.45,74,42,6.15,7.0
1,2.8,24,163,16.933333333333334,13.0
1,0.59,42,42,2.7,4.5
1,1.79,82,264,17.15,11.5
1,3.41,42,239,17.016666666666666,14.0
1,2.37,152,43,13.5,11.5
1,4.19,16,121,19.616666666666667,24.5
1,3.8,75,42,27.0,18.5
6,1.28,75,74,5.366666666666666,6.0
1,3.81,82,223,13.316666666666666,13.5
1,1.87,74,166,12.166666666666666,9.5
1,2.43,166,239,9.6,10.0
1,2.6,92,82,12.8,11.5
1,2.19,42,168,10.0,9.5
1,2.48,75,42,13.183333333333334,10.5
1,0.85,116,42,4.033333333333333,5.0
1,2.04,52,181,12.583333333333334,10.0
1,2.23,74,151,11.7,10.0
1,2.19,74,116,15.033333333333333,11.5
1,2.05,75,141,13.316666666666666,10.5
1,1.78,75,41,7.816666666666666,8.0
1,2.05,41,239,13.316666666666666,11.0
1,6.9,244,185,21.733333333333334,22.5
1,15.5,55,225,66.45,59.0
1,4.18,74,116,16.033333333333335,15.5
1,2.52,74,263,16.95,12.0
1,6.54,74,138,28.616666666666667,22.5
1,0.4,42,42,2.183333333333333,4.0
1,2.36,74,159,13.2,11.0
1,0.9,75,238,4.2,5.0
2,1.1,244,243,6.566666666666666,6.5
1,5.0,82,7,16.866666666666667,17.0
1,3.47,244,151,17.783333333333335,14.5
1,2.27,74,151,11.383333333333333,10.5
6,3.52,43,161,22.483333333333334,15.5
2,4.8,236,68,19.4,17.0
1,0.99,82,83,4.1,5.5
1,3.4,42,237,25.416666666666668,17.0
1,1.34,181,181,6.733333333333333,6.5
1,2.4,75,166,13.7,11.5
1,1.42,74,42,12.783333333333333,9.5
1,15.92,213,197,43.333333333333336,51.5
1,13.09,19,134,29.9,64.0
1,3.9,74,7,10.666666666666666,14.0
1,1.53,223,223,9.5,8.0
1,0.87,244,244,7.383333333333334,6.0
4,1.31,41,74,8.783333333333333,8.0
6,1.21,181,65,7.283333333333333,7.0
1,5.18,41,234,33.88333333333333,24.0
1,1.6,74,75,14.5,10.5
1,0.99,75,74,3.65,5.0
1,2.1,41,42,12.383333333333333,10.0
1,1.14,43,41,7.166666666666667,7.0
5,2.83,95,121,10.8,11.0
1,6.65,65,14,24.083333333333332,23.5
1,2.28,74,43,11.283333333333333,9.5
1,0.61,42,42,0.1,30.0
1,3.89,25,79,23.983333333333334,18.5
2,1.5,74,262,8.616666666666667,8.5
1,1.21,82,56,5.633333333333334,6.0
1,7.45,244,161,24.483333333333334,25.5
6,1.57,75,238,9.65,8.0
1,1.0,74,74,5.45,6.0
1,1.84,207,226,104.53333333333333,55.5
1,5.38,260,255,24.033333333333335,19.5
1,1.98,166,75,13.383333333333333,11.0
1,2.97,75,229,15.866666666666667,13.0
1,3.09,75,143,20.75,15.5
1,5.42,42,50,16.083333333333332,17.5
1,1.23,7,193,6.416666666666667,6.5
1,1.62,41,236,7.466666666666667,7.5
1,3.7,41,244,21.866666666666667,16.0
1,3.17,65,256,15.35,13.0
1,5.94,33,170,29.533333333333335,25.5
1,4.37,75,48,16.783333333333335,16.5
1,1.32,75,75,9.633333333333333,8.0
6,2.03,74,236,8.833333333333334,9.0
1,1.4,40,181,11.083333333333334,8.5
2,1.08,159,47,7.433333333333334,7.0
1,3.98,89,228,19.6,15.5
1,14.11,74,265,35.95,58.0
2,1.92,41,236,13.766666666666667,11.0
1,10.44,97,138,24.333333333333332,30.5
1,1.71,95,196,8.133333333333333,8.0
1,1.2,263,140,5.783333333333333,6.5
1,1.46,75,74,6.533333333333333,6.5
5,4.84,260,255,16.383333333333333,17.0
1,7.64,74,148,23.866666666666667,24.5
1,5.78,130,132,10.3,17.5
2,1.34,75,43,7.0,7.0
2,2.46,65,188,15.966666666666667,12.5
1,5.72,244,143,15.033333333333333,18.0
1,3.48,75,244,14.35,12.5
1,0.7,41,41,3.2666666666666666,4.5
1,0.61,244,244,3.75,4.5
1,2.12,74,42,13.0,10.5
1,5.63,42,50,22.366666666666667,21.0
1,1.9,181,65,14.65,11.0
1,2.9,65,188,17.35,14.0
1,2.65,52,181,15.933333333333334,12.0
1,27.41,119,265,62.93333333333333,82.0
1,4.72,130,191,16.2,16.0
1,1.1,74,42,13.666666666666666,9.5
1,1.0,166,41,7.45,7.0
1,2.44,74,236,9.583333333333334,9.5
1,5.69,226,186,23.033333333333335,20.5
3,1.23,82,129,9.45,7.5
1,3.53,75,116,25.433333333333334,17.0
5,2.03,129,57,16.916666666666668,11.5
1,2.49,74,116,15.016666666666667,12.0
1,2.81,129,146,19.216666666666665,14.0
1,1.07,7,146,8.85,7.5
1,2.6,75,42,12.783333333333333,11.0
1,1.94,82,173,17.95,12.0
1,1.82,95,28,11.1,9.5
1,1.29,75,238,6.6,7.0
1,2.57,75,168,13.316666666666666,11.0
2,8.3,196,161,30.45,29.5
1,0.94,75,74,2.7666666666666666,4.5
1,1.09,42,42,8.633333333333333,7.5
1,1.52,260,7,8.433333333333334,7.5
1,1.73,41,166,12.7,9.5
1,1.5,65,49,9.533333333333333,8.0
1,1.56,74,75,13.3,10.0
1,0.82,74,41,5.55,5.5
1,1.64,74,236,11.6,9.5
1,1.12,41,42,6.95,6.5
1,13.63,240,82,52.68333333333333,48.5
1,0.07,69,69,0.15,10.0
1,0.76,74,74,4.483333333333333,5.0
6,1.86,75,140,6.216666666666667,7.5
2,15.3,235,197,49.333333333333336,46.5
1,4.1,41,141,24.566666666666666,18.5
1,4.78,97,89,26.616666666666667,20.0
1,3.33,7,141,18.816666666666666,15.0
1,2.73,129,193,19.533333333333335,14.0
2,1.39,95,134,7.066666666666666,7.0
1,1.25,166,238,7.316666666666666,7.0
1,0.09,41,41,0.5333333333333333,25.0
1,1.6,41,238,10.516666666666667,9.0
1,2.39,74,262,11.966666666666667,10.0
5,4.61,75,137,13.283333333333333,16.0
1,2.56,75,168,9.283333333333333,10.0
1,1.12,75,74,4.583333333333333,5.5
1,1.98,33,106,10.633333333333333,9.0
1,0.89,95,95,9.3,7.5
1,2.79,166,42,19.916666666666668,14.5
1,2.09,61,72,9.733333333333333,9.0
2,1.4,82,82,12.883333333333333,9.5
1,4.14,260,138,13.083333333333334,14.5
1,4.23,74,142,24.483333333333334,18.5
1,2.59,75,166,20.183333333333334,14.0
2,0.5,42,42,3.033333333333333,4.0
1,5.65,33,224,17.766666666666666,18.5
1,7.18,25,140,17.066666666666666,22.0
1,1.56,65,181,9.7,8.5
2,2.58,244,243,8.25,9.5
1,4.29,74,100,19.916666666666668,16.5
1,1.6,74,75,12.733333333333333,9.5
1,0.98,65,97,4.75,5.0
1,7.8,95,132,18.9,24.5
1,7.49,95,237,27.383333333333333,25.0
1,3.57,7,129,21.15,20.0
1,2.16,21,26,17.15,12.0
1,3.25,74,239,17.633333333333333,14.0
1,1.1,83,83,6.183333333333334,6.5
1,2.75,43,143,14.833333333333334,12.5
1,2.65,74,42,6.216666666666667,9.5
1,1.59,75,236,9.6,8.5
1,3.54,74,237,22.766666666666666,16.5
1,0.7,82,173,5.0,5.5
1,2.59,75,41,15.05,12.0
1,2.06,95,28,10.816666666666666,10.0
1,3.64,166,244,14.883333333333333,14.0
1,2.85,75,166,17.966666666666665,13.5
1,2.59,196,82,24.866666666666667,15.5
1,0.93,41,41,8.75,7.0
1,1.1,75,263,7.933333333333334,7.0
1,1.1,166,75,5.6,6.0
1,1.15,166,42,6.616666666666666,6.5
1,6.17,75,213,14.033333333333333,18.5
1,1.69,196,173,22.633333333333333,14.0
1,2.04,74,116,10.1,9.5
1,18.49,75,132,48.916666666666664,52.5
1,1.26,74,75,5.766666666666667,6.0
1,5.8,75,147,24.583333333333332,21.5
1,1.7,41,263,7.516666666666667,8.0
1,1.41,42,41,8.85,8.0
1,1.18,152,42,7.75,6.5
1,27.49,197,26,61.46666666666667,77.0
1,9.1,33,236,33.61666666666667,31.0
1,3.04,255,17,17.7,13.5
1,1.85,97,17,14.816666666666666,11.0
1,1.64,52,195,7.9,7.5
1,0.75,130,130,8.366666666666667,6.5
1,6.89,65,85,54.25,34.5
1,1.78,260,226,10.35,9.0
1,11.39,134,197,38.8,39.0
1,5.66,244,200,11.9,17.0
1,1.45,74,166,8.366666666666667,8.0
1,1.35,75,24,6.066666666666666,6.5
1,1.36,74,75,7.283333333333333,7.0
1,1.96,47,167,10.2,9.0
1,1.13,33,66,7.45,6.5
3,5.5,33,255,22.166666666666668,20.0
2,0.9,92,92,14.066666666666666,9.5
6,1.79,43,238,10.483333333333333,9.0
1,4.25,74,48,16.366666666666667,15.0
2,2.4,43,141,19.5,13.5
1,1.94,89,91,11.316666666666666,9.0
2,4.23,36,25,34.75,22.0
2,3.19,75,229,14.65,13.0
1,2.12,83,157,11.716666666666667,10.0
2,0.9,75,74,1.85,4.5
1,1.08,43,236,6.816666666666666,6.0
1,3.01,130,95,13.3,11.5
1,8.79,75,226,24.25,28.0
1,1.19,42,74,7.183333333333334,7.0
2,2.14,74,263,7.633333333333334,8.5
1,7.56,193,95,42.31666666666667,31.0
1,1.8,24,74,10.216666666666667,9.0
1,2.09,119,116,18.433333333333334,12.0
6,8.37,43,261,42.53333333333333,32.5
1,4.07,95,215,20.983333333333334,16.5
1,3.14,75,152,17.416666666666668,14.0
1,3.8,24,141,30.566666666666666,20.5
2,2.14,43,141,13.583333333333334,11.0
1,2.8,75,42,11.083333333333334,11.0
1,3.09,74,237,12.4,12.0
1,10.95,74,261,39.88333333333333,37.5
1,12.93,82,191,26.466666666666665,37.0
1,4.26,260,95,35.833333333333336,23.0
1,9.28,225,121,69.81666666666666,44.0
6,4.59,75,69,36.21666666666667,22.0
6,1.02,152,166,6.883333333333334,6.5
1,2.8,65,228,16.933333333333334,13.5
1,2.14,95,56,17.2,12.5
1,6.67,75,213,14.916666666666666,20.0
1,1.12,200,200,6.3,6.0
1,5.66,86,203,24.133333333333333,22.5
1,7.55,95,132,17.083333333333332,24.0
1,2.48,74,69,12.666666666666666,11.0
1,2.4,74,166,15.216666666666667,12.0
6,1.23,75,74,3.85,5.5
1,2.1,65,61,13.7,10.5
1,8.79,116,137,29.983333333333334,29.0
6,1.97,74,262,7.55,8.0
1,4.68,65,112,21.45,17.0
1,3.4,74,244,21.683333333333334,15.5
1,3.27,75,229,16.133333333333333,13.0
1,1.48,74,42,9.683333333333334,8.0
1,3.2,65,37,18.766666666666666,14.0
1,1.4,40,181,7.583333333333333,7.0
1,1.85,75,42,8.35,8.5
1,4.02,173,56,35.28333333333333,21.5
1,0.7,24,238,4.116666666666666,5.0
1,4.07,74,233,23.716666666666665,17.0
1,3.2,75,229,15.216666666666667,13.0
1,11.37,235,265,32.2,36.0
1,1.54,42,41,8.116666666666667,7.5
1,3.19,75,161,10.6,11.5
1,2.0,61,190,12.4,10.5
1,1.04,25,25,6.65,6.0
1,2.52,65,17,17.683333333333334,12.5
1,0.8,41,166,7.433333333333334,6.5
1,1.74,42,42,7.45,8.0
1,1.89,119,169,31.616666666666667,19.0
1,0.56,166,151,2.2,4.0
1,2.32,244,152,9.933333333333334,9.5
2,3.31,75,69,19.85,15.0
1,1.77,43,74,11.366666666666667,9.5
1,2.7,74,244,20.516666666666666,14.5
1,3.19,41,237,20.316666666666666,14.5
1,0.7,43,238,3.85,5.0
1,8.14,130,138,21.783333333333335,25.5
1,1.9,42,166,14.883333333333333,11.0
6,1.81,43,74,11.9,10.0
1,7.59,42,138,17.783333333333335,23.5
1,9.38,95,255,26.233333333333334,27.0
1,0.57,196,95,4.066666666666666,4.5
1,1.68,41,166,12.816666666666666,10.0
1,10.18,185,74,31.45,33.0
1,0.93,74,41,6.75,6.0
1,7.3,74,224,15.983333333333333,22.0
1,25.78,97,86,53.56666666666667,74.0
1,0.72,33,52,4.15,4.5
5,10.65,95,229,26.133333333333333,32.0
1,3.16,65,37,16.283333333333335,13.0
1,21.84,136,10,76.35,78.5
1,1.29,25,181,9.366666666666667,8.0
1,3.17,49,40,25.933333333333334,17.0
1,0.85,41,74,8.266666666666667,7.0
1,3.36,74,239,22.933333333333334,16.5
1,1.49,42,75,6.466666666666667,7.0
1,3.4,193,161,19.716666666666665,16.0
2,2.37,166,236,11.933333333333334,10.5
5,1.89,41,116,15.05,11.0
1,11.86,159,45,36.86666666666667,39.0
1,2.67,95,28,11.783333333333333,11.0
1,2.13,41,69,13.366666666666667,10.5
1,1.02,75,236,2.283333333333333,5.0
1,2.39,74,236,13.283333333333333,11.0
1,0.93,42,41,5.65,6.0
1,1.01,166,24,5.283333333333333,6.0
1,3.53,75,100,29.216666666666665,20.0
5,2.16,260,157,8.483333333333333,9.0
1,1.84,75,41,9.133333333333333,8.5
1,1.84,75,263,9.633333333333333,8.5
1,1.11,41,151,6.75,6.5
1,0.6,244,244,3.216666666666667,4.5
5,7.08,244,262,16.983333333333334,21.5
1,2.27,74,151,14.183333333333334,11.0
1,1.71,65,17,14.533333333333333,10.5
1,0.98,166,152,7.083333333333333,6.5
1,1.15,75,74,8.366666666666667,7.0
2,0.11,130,130,0.35,20.0
1,3.07,75,143,26.016666666666666,17.5
1,0.77,41,41,4.416666666666667,5.0
1,1.31,196,160,14.05,10.0
1,1.55,136,235,10.4,9.0
1,2.89,78,20,20.05,14.5
1,2.91,74,238,15.616666666666667,12.5
1,7.47,75,129,40.05,30.5
1,1.8,75,239,7.133333333333334,7.5
1,4.8,74,78,27.1,19.5
1,1.4,75,74,8.116666666666667,7.5
1,2.82,42,263,13.683333333333334,11.5
1,4.3,243,241,41.45,25.5
5,4.98,7,41,18.6,18.5
1,0.01,25,25,2.283333333333333,15.0
1,1.22,74,41,8.6,7.5
2,6.2,75,244,16.9,20.0
1,4.18,65,133,30.283333333333335,21.0
1,1.2,75,236,4.666666666666667,6.0
1,4.87,7,234,21.45,18.0
1,3.57,43,186,18.9,15.0
1,4.29,75,233,23.5,18.5
1,1.1,74,75,8.166666666666666,7.5
1,0.58,75,75,4.1,4.5
1,3.2,49,148,16.033333333333335,13.5
1,8.49,82,236,25.716666666666665,26.5
5,2.43,75,42,12.183333333333334,10.5
1,0.73,42,42,6.833333333333333,6.0
1,6.11,166,186,26.783333333333335,23.0
1,3.2,116,239,17.083333333333332,14.5
1,0.56,75,43,6.133333333333334,6.0
1,1.4,243,244,13.066666666666666,10.0
5,9.47,47,208,37.2,18.0
1,1.16,129,157,7.016666666666667,6.5
1,3.42,41,142,18.066666666666666,15.0
5,0.87,74,75,5.183333333333334,5.5
1,0.13,52,52,1.1,3.0
2,2.31,74,262,7.683333333333334,8.5
1,1.28,41,116,6.683333333333334,7.0
1,9.65,95,191,29.15,30.5
1,11.94,205,252,29.9,37.0
1,4.62,40,249,19.166666666666668,17.0
1,1.9,236,263,13.233333333333333,10.5
1,3.94,244,41,17.283333333333335,16.0
1,0.97,97,49,7.583333333333333,6.5
1,4.6,75,167,14.883333333333333,15.5
2,2.35,43,141,11.65,10.5
1,6.1,116,48,19.783333333333335,21.0
1,0.58,75,75,7.083333333333333,6.0
1,0.96,127,127,5.633333333333334,6.0
2,3.28,7,229,19.566666666666666,14.5
2,2.32,41,116,12.966666666666667,11.0
1,7.29,116,158,20.366666666666667,24.0
1,0.95,75,74,5.283333333333333,6.0
1,1.6,75,74,8.066666666666666,8.0
1,1.27,129,129,11.833333333333334,9.0
1,1.12,7,7,6.833333333333333,6.5
1,0.76,41,41,5.15,5.5
2,0.93,134,28,4.616666666666666,5.5
1,2.1,166,74,13.866666666666667,11.0
1,1.63,41,152,7.85,8.0
1,14.99,74,228,48.766666666666666,47.5
1,1.39,92,93,9.816666666666666,8.0
1,5.92,18,127,46.63333333333333,31.0
1,6.38,76,132,15.4,20.5
1,1.36,130,130,5.3,6.5
1,0.83,75,263,3.75,5.0
1,1.13,129,129,10.966666666666667,8.5
1,1.9,95,102,10.5,9.0
1,9.52,95,49,39.25,32.5
1,1.44,7,7,12.083333333333334,9.5
1,0.64,75,75,1.9833333333333334,4.0
1,6.33,260,48,21.066666666666666,30.0
1,8.39,244,233,17.816666666666666,25.0
1,2.52,74,41,31.016666666666666,18.5
1,1.43,166,75,8.45,7.5
6,5.28,116,48,23.75,19.5
1,2.51,75,42,7.166666666666667,9.0
1,1.2,65,97,9.216666666666667,7.5
1,1.98,74,236,8.85,8.5
1,0.96,41,116,3.3833333333333333,5.0
3,18.58,263,35,35.18333333333333,50.0
1,0.9,74,75,3.55,5.0
1,3.08,42,238,16.383333333333333,13.5
1,0.93,74,41,9.016666666666667,7.5
1,0.7,244,244,5.45,5.5
1,0.77,74,42,3.466666666666667,4.5
1,4.86,244,238,14.766666666666667,16.5
1,2.03,43,140,14.516666666666667,11.0
1,3.5,7,141,12.166666666666666,12.5
1,1.88,97,17,12.883333333333333,10.0
1,0.89,74,41,4.25,5.0
1,0.8,41,152,4.516666666666667,5.5
6,0.4,75,75,0.9,3.0
1,1.18,74,41,8.05,7.5
1,4.75,75,119,16.133333333333333,16.0
1,13.66,116,62,48.4,45.0
1,1.72,95,102,9.05,8.0
5,2.09,134,197,8.9,8.5
1,2.69,166,244,15.616666666666667,12.5
1,1.42,65,181,13.35,10.0
1,5.16,41,90,24.35,19.5
1,1.52,65,33,9.55,8.0
1,0.67,75,236,3.1,4.5
1,4.08,74,143,16.25,15.0
1,0.81,74,74,7.366666666666666,6.0
3,0.91,82,129,6.316666666666666,6.0
1,7.38,75,248,25.083333333333332,25.0
